Text,Label
'अच्छे लड़के परेशानी में सिगरेट नहीं पीते बल्कि   बारगाह ए इलाही में रब के आगे सजदे करते हैं।🕋,1
'@imashumalik @yadavakhilesh @proframgopalya1 अखिलेश यादव ज़िंदाबाद आशु भैया ज़िंदाबाद,0
'@SameerRajaKhan2 अबे जाहिल सहीदो का धर्म नहीं होता  अल्लाह हु हक्बर बोलने वाले जिहादी को बोल जिसने शहीद किया,2
'जब रहते है ये अल्पसंख्यक तो गैर हिंदू को ये बोले मेरा भाई मेरा भाई  और जब ये हो जाए बहुसंख्यक तो हो जाते है ये कसाई…,2
'@ippatel ये जेहादी हमेशा नरक ही जानेवाले है।,2
'सुशांत सिंह राजपूत मामला: ये 3 चुनौतियां सीबीआई की मुश्किलें बढ़ा सकती हैं  #SushantSinghRajput #CBI,0
'@janardanmis कोरोना से मरे  है लाखों लोग ये  कोई पहला इंसान  थोड़ी है कैसी दुआ कैसा सलाम कलम का जेहादी था  तू कोई कलाम थोड़ी है😂😂,2
'@DrKafeel_Khan अल्लाह आप की उम्र में बरकत दे और कोम की खिदमत का हौसला बुलंद करे  आमीन,1
'@manishBJPUP @samajwadiparty NSA लगाया जाए ऐसे आतंकी जिहादी पर,2
'@pratapsingh763 @NYLAHBALOCH दीवाली मैं अली जो सेक्युलर कीड़े देखते हैं वो गलत हैं।।,2
'@grumpyconjurer @LiquidZBite @madhwani_sooraj ARAB COUNTRIES to in converted ko GANDA KHOON mante hain or yeh PISSLAM vale Arab valo k TATTE CHATTE HAIN 🤣🤣🤣🤣 ,2
'अल्लाह के लिए लोगो के साथ भलाई करना ही इस्लाम है।  RT to spread the message.,1
'@Shaziya89483231 @MuhammadumarMIM @GhaziMinhaj @Daudkha18188358 आमीन,1
'@UpendraRLSP @narendramodi राष्ट्रीय लोक समता पार्टी जिंदाबाद,0
'@rohanrgupta जेहादी समर्थक कोंग्रेस का पुर्ण रुप से बहिष्कार करो। देश में अपने आप सुघार हो सकता है।,2
'बेशक अल्लाह एक है नहीं कोई माबूद सिवा अल्लाह के और पैगम्बर मोहम्मद सल्लल्लाहु अलैहि वसल्लम अल्लाह के रसूल है ।।,1
'या अल्लाह मुझे     तेरे अलावा   किसी का मोहताज      ना बनाना                      आमीन,1
'सुशांत सिंह राजपूत मामले में पाए जाने वाले सभी अपराधियों को सिर्फ फांसी की सजा होनी चाहिए नामर्दो को,0
'ईद जो नहीं है?,1
'@Syedzabir007 @RubikaLiyaquat तुमारा धर्म है और हम धर्म की बात करे तो हिन्दू मुस्लिम  जेहादी😞😞Ga###ड्डू,2
'@SalmanNizami_ मुस्लिम आतंकियों से मंदिर को बचाते जेहादी मुस्लिम।,2
